state,year,quarter,genericind,drugtype,imprx,adjmedamt,unadjmedamt,percap_rx,percap_adjmedamt,percap_unadjmedamt,futurerevision
VA,2016,all,all,bup,70044,8436949.857299998,11157788.44,123.7285903216038,14903.37377159763,19709.57447872604,no
VA,2016,all,all,naloxone,727,196078.906876629,391204.17,1.284202575007223,346.3618117132991,691.0390680434161,no
VA,2016,all,all,naltrexone,2184,154687.173222,235007.08,3.85790704788965,273.2457581461908,415.1261310604243,no
VA,2017,all,all,all,91206,10689014.13729298,13756344.34,154.9951253883519,18164.86948761695,23377.4786292968,no
VA,2017,all,all,bup,80768,9803092.1338,12327986.57,137.256828359608,16659.33704440384,20950.13293207758,no
VA,2017,all,all,naloxone,7301,675515.1241209831,1098267.82,12.40729130167266,1147.967802171566,1866.392106559786,no
VA,2017,all,all,naltrexone,3137,210406.879372,330089.95,5.331005727071243,357.5646410415429,560.9535906594391,no
VA,2018,all,all,all,143493,12970240.57292483,17350407.4,232.2927808866328,20996.79602108354,28087.60277129903,no
VA,2018,all,all,bup,130489,11882171.6483,15461598.49,211.2413336198687,19235.38218000817,25029.91581606533,no
VA,2018,all,all,naloxone,8157,598019.1707748258,1093845.84,13.20491043947972,968.0997414703327,1770.765765820456,no
VA,2018,all,all,naltrexone,4847,490049.75385,794963.0700000001,7.846536827284321,793.3140996050427,1286.921189413246,no
VA,2019,,,,,,,,,,yes
VT,2010,all,all,all,58043,345847.1038999996,8436857.380000001,529.7784985845127,3156.66591051365,77006.1098762653,no
VT,2010,all,all,bup,57270,303114.2249999996,8386426.830000001,522.7230607297184,2766.628172563582,76545.81283679817,no
VT,2010,all,all,naloxone,1,12.995,14.54,.0091273452196563,.1186098511294341,.1327115994938031,no
VT,2010,all,all,naltrexone,772,42719.8839,50416.00999999999,7.046310509574693,389.9191280989387,460.164327867646,no
VT,2011,all,all,all,67257,1870110.993300923,7558490.489999999,596.1470252464978,16576.13490844252,66996.32188422683,no
VT,2011,all,all,bup,66638,1833558.534850923,7509620.999999999,590.6603843224665,16252.14425512147,66563.15654695615,no
VT,2011,all,all,naloxone,1,32.206,34.63,.0088637171632172,.2854648749585725,.306950525362211,no
VT,2011,all,all,naltrexone,618,36520.25245,48834.86,5.477777206868217,323.7051884460893,432.8583867453081,no
VT,2012,all,all,all,69716,1470200.510554706,8062333.89,606.8422462100446,12797.34609277887,70178.5071935132,no
VT,2012,all,all,bup,68938,1372151.650354706,7946363.17,600.0701527515641,11943.88073960166,69169.0411854319,no
VT,2012,all,all,naloxone,0,0,0,0,0,0,no
VT,2012,all,all,naltrexone,778,98048.8602,115970.72,6.772093458480329,853.4653531772137,1009.466008081303,no
VT,2013,all,all,all,75234,3442355.435671945,8580890.609999999,659.1815757899677,30161.06122917023,75183.62700349758,no
VT,2013,all,all,bup,74270,3302194.197521944,8408156.460000001,650.7352478124371,28933.00335868095,73670.17338957648,no
VT,2013,all,all,naloxone,7,269.1705,317.24,.0613322570982504,2.358404901323517,2.77957789169271,no
VT,2013,all,all,naltrexone,957,139892.06765,172416.91,8.384995720432238,1225.699465587949,1510.674036029415,no
VT,2014,all,all,all,108064,6149506.93505,10350217.91,794.603572311598,45217.8355284431,76106.01241384255,no
VT,2014,all,all,bup,106934,5988661.2872,10165014.74,786.2945884065778,44035.12411324116,74744.198114118,no
VT,2014,all,all,naloxone,16,403.6509,498.79,.117649329628605,2.968078611811442,3.667644320340742,no
VT,2014,all,all,naltrexone,1114,160441.99695,184704.38,8.191334575391622,1179.743336590136,1358.146655404194,no
VT,2015,all,all,all,109959,6749695.594999999,12219796.92,721.3466824028079,44278.96329251899,80163.6061429992,no
VT,2015,all,all,bup,108382,6619425.6882,12019467.45,711.0013380640158,43424.37417214592,78849.41632159293,no
VT,2015,all,all,naloxone,7,399.2841999999999,864.22,.0459209957967939,2.619361152846599,5.669406141072169,no
VT,2015,all,all,naltrexone,1570,129870.6226,199465.25,10.29942334299519,851.9697592202286,1308.520415265205,no
VT,2016,all,all,all,133284,6821392.537799999,14534708.53,888.7578411986085,45486.07564196321,96919.63158048828,no
VT,2016,all,all,bup,131199,6507174.195499999,13910471.86,874.854746311757,43390.8202807229,92757.12718966711,no
VT,2016,all,all,naloxone,92,6912.510200000001,10180.33,.6134698942879264,46.0936619745458,67.88397792300225,no
VT,2016,all,all,naltrexone,1993,307305.8321,614056.34,13.28962499256345,2049.161699265764,4094.620412898163,no
VT,2017,all,all,all,175322,9062482.200649999,17561176.4,1286.496542641896,66499.65217650922,128862.2803944996,no
VT,2017,all,all,bup,171988,8601099.899050001,16615046.79,1262.031960483536,63114.07172542745,121919.669243839,no
VT,2017,all,all,naloxone,913,62927.8751,111539.88,6.699509151344677,461.7588993506296,818.4692736033813,no
VT,2017,all,all,naltrexone,2421,398454.4264999999,834589.7299999999,17.76507300701584,2923.821551731155,6124.141877057264,no
VT,2018,all,all,all,172470,11888828.78367915,19302422.47,1321.681277038038,91107.1050576891,147919.3504961866,no
VT,2018,all,all,bup,169168,11314277.367075,18214008.48,1296.377215016935,86704.17208371458,139578.5585193254,no
VT,2018,all,all,naloxone,731,48910.57980414965,91167.06,5.601838079172062,374.8141565270445,698.6362630289523,no
VT,2018,all,all,naltrexone,2571,525640.8367999999,997246.9300000001,19.70222394193074,4028.118817447479,7642.155713832334,no
VT,2019,,,,,,,,,,yes
WA,2010,all,all,all,3072,42297.524475,455563.81,4.254955566307213,58.58531484567605,630.9908102759185,no
WA,2010,all,all,bup,2830,34183.02839999999,446450.22,3.919767009325981,47.34611554811768,618.367789279974,no
WA,2010,all,all,naloxone,15,600.8497500000001,728.1300000000001,.0207761502261094,.8322229779546868,1.008515884275805,no
WA,2010,all,all,naltrexone,227,7513.646325,8385.459999999999,.3144124067551229,10.40697631960367,11.61450511166877,no
WA,2011,all,all,all,8780,330497.9113112809,1699608.26,11.7465108314068,442.1637010222419,2273.857270528299,no
WA,2011,all,all,bup,8440,317338.0737612809,1685244.34,11.29163455775323,424.5575308262705,2254.64019286754,no
WA,2011,all,all,naloxone,23,707.9519499999999,798.59,.0307710420412707,.9471486615934581,1.06841071581471,no
WA,2011,all,all,naltrexone,317,12451.8856,13565.33,.4241052316122956,16.65902153437795,18.14866694494392,no
WA,2012,all,all,all,6014,226992.0483240427,968856.5,7.877201321009544,297.3166050742951,1269.018573606365,no
WA,2012,all,all,bup,5676,194499.4275040427,906284.9600000001,7.434485317268069,254.7574238893324,1187.061703379295,no
WA,2012,all,all,naloxone,19,550.68625,689.0699999999999,.0248864025771835,.7212947216431312,.9025512328347266,no
WA,2012,all,all,naltrexone,319,31941.93457,61882.47,.4178296011642907,41.83788646331965,81.0543189942357,no
WA,2013,all,all,all,11055,984197.4914407515,1797172.04,14.36614735307309,1278.980206835163,2335.453491222339,no
WA,2013,all,all,bup,10556,946420.4328407516,1731381.62,13.71768896056441,1229.888321677924,2249.957799848249,no
WA,2013,all,all,naloxone,40,635.9639999999999,1249.73,.0519806326660266,.8264452768204226,1.624043901542834,no
WA,2013,all,all,naltrexone,459,37141.0946,64540.69,.5964777598426546,48.26543988041855,83.87164747254731,no
WA,2014,all,all,all,28211,3792361.80744,4799809.61,19.56121608067728,2629.58451566558,3328.138418606974,no
WA,2014,all,all,bup,26771,3648479.50465,4593459.49,18.5627349507572,2529.818012703592,3185.057376262013,no
WA,2014,all,all,naloxone,88,2489.47939,3469.85,.0610182912728936,1.726179301555516,2.405958158786929,no
WA,2014,all,all,naltrexone,1352,141392.8234,202880.27,.9374628386471828,98.04032366043182,140.6750841861738,no
WA,2015,all,all,all,50617,6002167.269599998,7910360.029999999,33.32965688897083,3952.232959005449,5208.716155997569,no
WA,2015,all,all,bup,47340,5776834.318449999,7522837.26,31.17185840970186,3803.858500866708,4953.544949470839,no
WA,2015,all,all,naloxone,192,11157.72615,18561.18,.1264257882269277,7.347001684031006,12.22193652042649,no
WA,2015,all,all,naltrexone,3085,214175.225,368961.5899999999,2.031372691042042,141.0274564547114,242.9492700063047,no
WA,2016,all,all,all,93420,9927733.060442833,13660265.92,59.42039828426939,6314.59914912676,8688.700938079979,no
WA,2016,all,all,bup,86749,9460603.328500001,12710700.41,55.17726536889408,6017.4782465099,8084.723622717044,no
WA,2016,all,all,naloxone,1636,82196.72064283323,230205.45,1.040588434950382,52.28175849130784,146.4236729416556,no
WA,2016,all,all,naltrexone,5035,384933.0113,719360.0600000001,3.202544480424924,244.8391441255531,457.5536424212795,no
WA,2017,all,all,all,155500,17723413.77938159,23279272.31,98.52478147734109,11229.55285946024,14749.7441626641,no
WA,2017,all,all,bup,140219,15634727.48291,18799876.29,88.84274169756456,9906.16147081342,11911.59937796332,no
WA,2017,all,all,naloxone,4158,267418.0565715821,488629.4299999999,2.634508304712439,169.4360487897773,309.5955486440368,no
WA,2017,all,all,naltrexone,11123,1821268.2399,3990766.590000001,7.047531475064083,1153.955339857036,2528.549236056744,no
WA,2018,all,all,all,242246,24323861.24057375,35146718.83,156.6710553610923,15731.30211032363,22730.91622390328,no
WA,2018,all,all,bup,219326,20744795.33545,28190562.09,141.8476915537385,13416.5640648548,18232.0662213729,no
WA,2018,all,all,naloxone,7471,453228.6945037415,863464.03,4.831821597065466,293.1227673019628,558.4398538941484,no
WA,2018,all,all,naltrexone,15449,3125837.21062,6092692.71,9.991542210288365,2021.615278166857,3940.410148636236,no
WA,2019,,,,,,,,,,yes
WI,2010,all,all,all,27783,1501557.26159,6759483.97,34.33646659924939,1855.745267229795,8353.914104454761,no
WI,2010,all,all,bup,25821,1337359.45128,6500401.48,31.91166915233123,1652.816403198582,8033.719119595842,no
WI,2010,all,all,naloxone,2,15.7669,16.83,.002471760904096,.0194860034993955,.0207998680079677,no
WI,2010,all,all,naltrexone,1960,164182.04341,259065.66,2.422325686014066,202.909378027714,320.1741849909116,no
WI,2011,all,all,all,30681,5671681.999364172,7834667.33,37.50590499338389,6933.332232353515,9577.467766166312,no
WI,2011,all,all,bup,28088,5353263.939883172,7143596.16,34.33609919670698,6544.082941682675,8732.669694210161,no
WI,2011,all,all,naloxone,11,339.1138,378.8200000000001,.0134469200784597,.4145487423729795,.4630874785565557,no
WI,2011,all,all,naltrexone,2582,318078.945681,690692.35,3.156358876598455,388.8347419284671,844.3349844775936,no
WI,2012,all,all,all,35244,5138003.982693749,9361985.25,42.93145367124515,6258.710133517472,11404.03007692814,no
WI,2012,all,all,bup,32417,4742653.318736751,8482284.99,39.48782583307099,5777.125219388375,10332.44878772225,no
WI,2012,all,all,naloxone,7,60.13359999999999,116.04,.008526846433399,.0732499960982064,.1413507514473751,no
WI,2012,all,all,naltrexone,2820,395290.530357,879584.22,3.43510099174076,481.5116641330005,1071.439938454441,no
WI,2013,all,all,all,38133,6386059.859034313,10474323.34,44.91433467851764,7521.716880017682,12337.01161785773,no
WI,2013,all,all,bup,35505,6002362.579398313,9730159.310000001,41.81898756354781,7069.785271363549,11460.51010213291,no
WI,2013,all,all,naloxone,6,28.42349999999998,177.82,.0070670025455932,.0334781578091114,.2094423987762307,no
WI,2013,all,all,naltrexone,2622,383668.856136,743986.2100000001,3.088280112424232,451.8981304963244,876.2920733260406,no
WI,2014,all,all,all,46425,9634623.846069999,12909547.69,53.28931297463485,11059.18116372869,14818.3290729862,no
WI,2014,all,all,bup,42488,8658823.589299999,11365835.26,48.77019557708746,9939.10092067547,13046.36623345784,no
WI,2014,all,all,naloxone,14,595.7895000000001,721.9900000000001,.0160700136057057,.6838818122240433,.8287420802273908,no
WI,2014,all,all,naltrexone,3923,975204.4672699999,1542990.44,4.50304738394168,1119.396361240992,1771.134097448132,no
WI,2015,all,all,all,55858,11119588.69908,15720440.04,63.65016452948782,12670.76605314683,17913.43397583065,no
WI,2015,all,all,bup,50291,9658803.670900002,12787016.74,57.30657066762993,11006.20220578621,14570.79951559875,no
WI,2015,all,all,naloxone,64,6456.663299999999,7798.9,.0729279696710806,7.357364770605925,8.886842854184227,no
WI,2015,all,all,naltrexone,5503,1454328.36488,2925624.4,6.270665892186821,1657.206482590014,3333.74761737771,no
WI,2016,all,all,all,66407,12436785.55100987,20676133.89,75.90530068768355,14215.63911692506,23633.47478397238,no
WI,2016,all,all,bup,56682,9693676.5034,14289887.77,64.78931819807067,11080.17874259807,16333.79354548619,no
WI,2016,all,all,naloxone,778,61933.40288487099,231848.68,.8892785991690303,70.79183773679854,265.0103719403454,no
WI,2016,all,all,naltrexone,8947,2681175.644725,6154397.439999999,10.22670389044385,3064.668536590192,7034.670866545844,no
WI,2017,all,all,all,83595,16941091.00584,25402697.22,97.98689215060907,19857.70509364074,29776.07934482585,no
WI,2017,all,all,bup,68628,12831350.92143,16443209.13,80.44314174905196,15040.42345696249,19274.10682015934,no
WI,2017,all,all,naloxone,2517,183375.59873,314122.21,2.950332047886632,214.9459299696139,368.2021545951429,no
WI,2017,all,all,naltrexone,12450,3926364.485679999,8645365.879999999,14.59341835367047,4602.335706708628,10133.77037007136,no
WI,2018,all,all,all,105619,21752385.05154,30751471.43,133.3349429116498,27460.52338158202,38821.09930569577,no
WI,2018,all,all,bup,88816,16918179.67992,21571481.23,112.1225943214866,21357.75307275365,27232.1477984243,no
WI,2018,all,all,naloxone,3133,225836.2097,404446.72,3.955144208354548,285.0988754649532,510.5793495678242,no
WI,2018,all,all,naltrexone,13670,4608369.16192,8775543.48,17.25720438180871,5817.671433363418,11078.37215770364,no
WI,2019,,,,,,,,,,yes
WV,2010,all,all,all,35730,150166.3182999999,5133087.180000001,141.0699731052051,592.8899659638581,20266.5678821515,no
WV,2010,all,all,bup,34518,51487.90304999979,4980155.600000001,136.2847280057506,203.2856730620452,19662.76004902705,no
WV,2010,all,all,naloxone,107,825.078,1231.96,.4224597571300571,3.2575911354519,4.864051611158366,no
WV,2010,all,all,naltrexone,1105,97853.33724999998,151699.62,4.362785342324423,386.3467017663604,598.9437815132894,no
WV,2011,all,all,all,38121,1032950.476070686,4185458.99,149.0996886728509,4040.098486309708,16370.25871204808,no
WV,2011,all,all,bup,36779,905988.5363706858,3925827.04,143.8508289315282,3543.522171874849,15354.78055264709,no
WV,2011,all,all,naloxone,70,693.0769,1059.3,.2737855304713823,2.710777524628017,4.143157320404789,no
WV,2011,all,all,naltrexone,1272,126268.8628,258572.65,4.975074210851403,493.8655369102312,1011.335002080587,no
WV,2012,all,all,all,48217,1170661.444181861,5321755.800000001,189.4183485521093,4598.891624749683,20906.28191371528,no
WV,2012,all,all,bup,46633,989603.0468818612,4960309.630000001,183.1956747211671,3887.611731598768,19486.35664644679,no
WV,2012,all,all,naloxone,74,1257.646,1844.06,.2907057219000786,4.940606598983058,7.244308020635932,no
WV,2012,all,all,naltrexone,1510,179800.7513,359602.11,5.931968109042145,706.3392865519324,1412.680959247858,no
WV,2013,all,all,all,60276,1915093.319668736,6390729.060000001,236.4021097876424,7510.984491504233,25064.40096995814,no
WV,2013,all,all,bup,58463,1696253.465768736,5991154.26,229.2915346823767,6652.695899567483,23497.27100549508,no
WV,2013,all,all,naloxone,102,691.4189999999999,1767.46,.4000433870585229,2.711741163104086,6.931967498926048,no
WV,2013,all,all,naltrexone,1711,218148.4349,397807.34,6.710531718207182,855.576850773644,1560.197996964131,no
WV,2014,all,all,all,96240,6372339.499799999,10987622.1,217.7440069809761,14417.48479353284,24859.60996723532,no
WV,2014,all,all,bup,92846,5766081.735199999,10068444.46,210.0650464687833,13045.82025771267,22779.96093917093,no
WV,2014,all,all,naloxone,203,4708.1306,6994.49,.4592896240351012,10.65219474473968,15.82510680993731,no
WV,2014,all,all,naltrexone,3191,601549.634,912183.1500000001,7.219670888157673,1361.012341075432,2063.823921254454,no
WV,2015,all,all,all,125108,9870698.359449999,16941497.93,276.8737699694851,21844.62597925419,37492.85737770029,no
WV,2015,all,all,bup,118988,8199236.7388,13723373.47,263.3297322403771,18145.55093794052,30370.89673992163,no
WV,2015,all,all,naloxone,514,28311.14195,41399.79,1.137522123000251,62.65476711191722,91.62096695051468,no
WV,2015,all,all,naltrexone,5606,1643150.4787,3176724.67,12.40651560610779,3636.420274201754,7030.339670828153,no
WV,2016,all,all,all,168174,10873191.39830081,24834008.34,357.9012613341172,23139.89627516224,52850.75522297136,no
WV,2016,all,all,bup,158216,8158679.962499999,18906236.95,336.7090392286482,17362.98030254461,40235.5063891368,no
WV,2016,all,all,naloxone,1329,48125.45980081389,134706.69,2.828325284009667,102.4187018504385,286.6774546668565,no
WV,2016,all,all,naltrexone,8629,2666385.976,5793064.699999999,18.36389682145931,5674.497270767188,12328.5713791677,no
WV,2017,all,all,all,242096,20258356.33328827,35194801.81,542.6717301547696,45410.23925003874,78891.11753472556,no
WV,2017,all,all,bup,229963,16380809.195,27461386.49,515.4749317691383,36718.50037665146,61556.23438213403,no
WV,2017,all,all,naloxone,2612,160193.5743882657,279891.62,5.854944150932928,359.0828604064376,627.3927271876501,no
WV,2017,all,all,naltrexone,9521,3717353.563899999,7453523.699999999,21.34185423469847,8332.656012980848,16707.49042540389,no
WV,2018,all,all,all,338081,28587725.48166126,48598355.45,850.5692597755667,71923.12049953626,122267.347829119,no
